id	annotatorid	label	a1	a2
6281_6153	goldLabel	a2	Social media lets information travel with no censorship and thus people living in oppressive regimes can bring the truth of their situation to the rest of the world.	Social media improves communication and empathy between people in a busy and hectic world, by sharing what is going on in their life with others.
6612_6072	goldLabel	a1	Social media improves communication between friends and family members who live far away from each other.	Social media allows people to meet like minded individuals and have more fulfilling connections despite barriers.
6578_7133	goldLabel	a2	people can connect between themselves in an easier way than without social media.	Social media provides an easy way of crowd sourcing to get advice or answers to questions.
6353_6177	goldLabel	a2	social media keep and remind you all of your good experiences, so its help you to remain your satisfaction along your life.	Social media allows individuals who don't know each other in real life to form communities around shared interests.
6579_7242	goldLabel	a1	Social media provides a platform for more direct to the public sources of news and information which can lead to a more informed populous when it comes to their important issues.	Social media allows the average person to present our creative endeavors and accomplishments to the world which allows us self expression and a sense of recognition on a scale like never before.
7195_6299	goldLabel	a1	Social media enables people to talk to friends and family and learn about their lives even when they are far away, thus helping people that feel lonely or are away from their loved ones	Social media brings more good than harm because it encourages people to speak with others who are different from themselves by virtue of connecting people from around the globe.
6206_6533	goldLabel	a1	Social Media give's a lot of easy to access information, which makes people more informed.	this is a better way to send a message between all of your co-workers, students, your employees,
6461_6252	goldLabel	a1	Social media connects between celebrities to their fan base, making them less “god like” and promoting people to follow them in a more positive way.	More opportunities for political campaigns: The cost of pushing for a campaign in social media is cheaper (almost free) compared to real life campaigns. Thus, politics become more accessible.
6951_6440	goldLabel	a2	Social media is a way of creating groups of colleagues / classmates, sharing useful information and helping each other.	Social media facilitates crowd funding, which reduces health care and emergency costs for needy families.
6646_7209	goldLabel	a1	"Social media brings more good than harm because it gives ""little people"" a voice that the media denies them, as we saw when the me too movement began on Twitter."	Social media allows people to share their ideas to a wider platform of people, meaning they can get more support even if they can afford an a in a newspaper.
7266_5728	goldLabel	a2	Investigative journalists has been rehabilitated as individuals share news more readily over social media, creating higher ad revenue and incentivizing people to purchase subscriptions.	Modern communication largely occurs on social media, making it a new forum for individuals to share ideas and learn new things
7243_6461	goldLabel	a1	Active dissemination of information through social media allows people to hold companies and states more accountable and makes it harder for them to hide heinous actions.	Social media connects between celebrities to their fan base, making them less “god like” and promoting people to follow them in a more positive way.
6633_6303	goldLabel	a2	Social media gives a platform for minorities to voice their concerns thus bringing these issues to the public's attention.	Social media brings more good than harm because it allows people to communicate with others whom they would never have met previously.
6722_6608	goldLabel	a1	Social media allows for a vast number of people to connect and raise their awareness on issues in the world that they would otherwise not be aware of.	Individuals can share information with their friends over social media, allowing them to access news which interests them and is more likely to get them engaged.
5997_6653	goldLabel	a2	Social media makes easier to reach a wide platform of people, meaning it's easier to grow audience, for example, for a new newspaper or a blog.	Social media is used to reach a vast number of people and can bring public attention to charities and causes that rely on people's contributions.
6440_6792	goldLabel	a1	Social media facilitates crowd funding, which reduces health care and emergency costs for needy families.	Social media allows for easier organization of events and event participation.
6143_7085	goldLabel	a2	Allows individuals to easily share sad news (like the death of a loved one) once without the emotional burden of informing each acquaintance individually	Social media enable making mass social experiments and servies easily, and so making the act of collecting data easier, cheaper, faster and wider spread
6252_6722	goldLabel	a2	More opportunities for political campaigns: The cost of pushing for a campaign in social media is cheaper (almost free) compared to real life campaigns. Thus, politics become more accessible.	Social media allows for a vast number of people to connect and raise their awareness on issues in the world that they would otherwise not be aware of.
6303_6639	goldLabel	a2	Social media brings more good than harm because it allows people to communicate with others whom they would never have met previously.	Social media exposes people to more information and makes information more accessible- knowledge spreading is generally a good thing: more people will have a lot of knowledge.
6843_6656	goldLabel	a1	Social media allows for a platform where everyone can freely express their thoughts and opinions, allowing for the maximized attainment of free speech.	Social media allows politicians to connect with the public, providing the public with better and more reliable information about them.
6289_6067	goldLabel	a2	"Social media make people feel happier about their lifes: they share things they done and get ""likes"" for them."	Social media allows grass roots movement to more easily mobilize and spread awareness across large groups of people.
6072_6792	goldLabel	a2	Social media allows people to meet like minded individuals and have more fulfilling connections despite barriers.	Social media allows for easier organization of events and event participation.
6039_5869	goldLabel	a1	Social media allows for easily accessible information about a variety of topics like politics and science, leading to a more informed populace.	Social media allows for fast communication during environmental and social crises (people can mark themselves safe or let their friends know how things are progressing).
6299_7209	goldLabel	a1	Social media brings more good than harm because it encourages people to speak with others who are different from themselves by virtue of connecting people from around the globe.	Social media allows people to share their ideas to a wider platform of people, meaning they can get more support even if they can afford an a in a newspaper.
7179_6050	goldLabel	a2	save time in your work. you can do more missions because you can easily connect withe people that you need to connect with, or people that can help you.	Social media allows people who are secluded in their communities, such as closeted gay youth in homophobic communities, to easily find anonymous support structures that help them get through difficult circumstances.
6033_5911	goldLabel	a2	Using social media people can travel around the world and stay connected to their family and friends	Social media lets people connect to other people with similar problems, creating support systems that are hard to find in real life.
6280_5776	goldLabel	a2	better way for people to be exposed to politic, so they can be more involved and influence on their country direction.	Social media allows for people with similar interests and values to form communities across the global, allowing for more cultural understanding and diffusion.
7195_6646	goldLabel	a1	Social media enables people to talk to friends and family and learn about their lives even when they are far away, thus helping people that feel lonely or are away from their loved ones	"Social media brings more good than harm because it gives ""little people"" a voice that the media denies them, as we saw when the me too movement began on Twitter."
6393_6954	goldLabel	a1	Social media allows for information to be shared more freely, which has been an effective method for contesting government abuse and subverting censorship.	Social media allows people to share relevant life events with the people they care about without having to go through and send it to each person individually.
6039_6954	goldLabel	a1	Social media allows for easily accessible information about a variety of topics like politics and science, leading to a more informed populace.	Social media allows people to share relevant life events with the people they care about without having to go through and send it to each person individually.
7060_5907	goldLabel	a1	Coordination with friends or acquaintances is easier through commonly shared platforms and social media.	Social media is a massive industry which employs tens of thousands of workers.
7016_6907	goldLabel	a2	We can stay in touch with old friends, via social media, and see what they are doing with their life	Social media brings more good than harm because it facilitates communication in repressive countries, as we saw from Twitter's use in planning the Arab Spring.
6653_6834	goldLabel	a1	Social media is used to reach a vast number of people and can bring public attention to charities and causes that rely on people's contributions.	its corroborate connections between friends and families - you can see their during the day experiences, and than talk with them about this or do it with them also
6285_7233	goldLabel	a1	Social media has decentralized news generation and consumption, allowing many issues such as police brutality in the United States that have been ongoing for years to finally enter the public consciousness and be addressed.	Democracy is based on the ability of people to hear and evaluate different views and opinions about the world. before social media people where exposed only to small amount of opinions, backed by news organizations.
6544_6867	goldLabel	a2	Social media can help people who struggle with social anxiety or are bullied in every day life form other communities on the internet.	Social media has allowed for the connections between families and friends that haven't been able to have other forms of communication open due to geographical barriers.
6951_6289	goldLabel	a1	Social media is a way of creating groups of colleagues / classmates, sharing useful information and helping each other.	"Social media make people feel happier about their lifes: they share things they done and get ""likes"" for them."
6744_6426	goldLabel	a1	Social media provides an easy way for people to network and form professional connections that can help them in the long term.	Social media uses smart algorithms to determine what ideas can become viral (and usually they are the more important ones) and exposes them to the masses.
6037_6050	goldLabel	a2	Social media help entertain us in our empty time. If in the past we spent a lot of time doing nothing, now we can easily catch up with our friends or look at cat video.	Social media allows people who are secluded in their communities, such as closeted gay youth in homophobic communities, to easily find anonymous support structures that help them get through difficult circumstances.
5834_6153	goldLabel	a2	Social media gives a platform for people to gather together under a common cause that can lead to societal change.	Social media improves communication and empathy between people in a busy and hectic world, by sharing what is going on in their life with others.
7166_6393	goldLabel	a1	Social media allows to connects people to active discussion and engage them in issues such as elections, crisises and more in a way that is simple and entertaining.	Social media allows for information to be shared more freely, which has been an effective method for contesting government abuse and subverting censorship.
6843_6954	goldLabel	a1	Social media allows for a platform where everyone can freely express their thoughts and opinions, allowing for the maximized attainment of free speech.	Social media allows people to share relevant life events with the people they care about without having to go through and send it to each person individually.
6033_6744	goldLabel	a2	Using social media people can travel around the world and stay connected to their family and friends	Social media provides an easy way for people to network and form professional connections that can help them in the long term.
5994_5776	goldLabel	a2	The increased demand for high skilled tech labor due to the number of social media companies empowers workers to demand better condition and better pay.	Social media allows for people with similar interests and values to form communities across the global, allowing for more cultural understanding and diffusion.
6653_6639	goldLabel	a2	Social media is used to reach a vast number of people and can bring public attention to charities and causes that rely on people's contributions.	Social media exposes people to more information and makes information more accessible- knowledge spreading is generally a good thing: more people will have a lot of knowledge.
6438_6308	goldLabel	a2	it creats more workplaces worldwide - and making less people unemployed	Social networks help people discover ideas they wouldn't discover otherwise such as minority media
6308_6532	goldLabel	a1	Social networks help people discover ideas they wouldn't discover otherwise such as minority media	Social media help to create groups of people about whatever they want
6290_6532	goldLabel	a2	Social media serves as an instrument to memorialize moments in time that may have otherwise been lost.	Social media help to create groups of people about whatever they want
5869_5728	goldLabel	a1	Social media allows for fast communication during environmental and social crises (people can mark themselves safe or let their friends know how things are progressing).	Modern communication largely occurs on social media, making it a new forum for individuals to share ideas and learn new things
6395_6543	goldLabel	a2	Most people arent subscribed to a newspaper or watch the news on a regular basis, social media is often the only way they are exposed to news stories, this means we get more informed citizens.	Social media brings more good than harm because it lets people maintain old relationships over great distance, and one indicator for lifetime happiness is how many lifelong relationships a person has.
6806_5782	goldLabel	a2	Social media allows for the doxxing of unsavory characters like sexual assaulters/nazis/racists etc. so that they can be held accountable and others know not to engage with them.	Social media has allowed for entirely new economies to emerge, allowing more people to live middle and upper-class lifestyles while having jobs that they enjoy, such as being a social media influencer.
6612_5815	goldLabel	a1	Social media improves communication between friends and family members who live far away from each other.	Social media is of information that people use to their news and catch up what’s happening
5712_6269	goldLabel	a1	Social media allows us to remain in contact with people with whom we've lost touch, and still be engaged with their lives, even when they are far away	Social media contributes to world globalisation.people from all around the world can be in contact and exchange knowleg and information on their well being.
6353_6309	goldLabel	a1	social media keep and remind you all of your good experiences, so its help you to remain your satisfaction along your life.	Social media managers are a new profession created by social media which increases the amount of money going into our society.
6726_6927	goldLabel	a2	Social media shows you thing to aspire to that you won’t think of otherwise. Going to trips, trying for new jobs, changing your attitude and more.	Gives the ability to maintain contact across distances. This allows people to move (for example to at better job) without losing their emotional support network
6750_5943	goldLabel	a1	Social media allows small political parties to interact with their voters and the public in general without spending too much money, making the democratic process more equal and fair	Politicians have a better understanding of their voters through social media and can realize better what they should do in order to create a change for the best
6612_5803	goldLabel	a1	Social media improves communication between friends and family members who live far away from each other.	People can launch an online career through social media thus giving them a financial venue.
5711_5779	goldLabel	a1	Social media lets you stay in touch with friends over a better and more capable platform than texting.	Allows organisation of protests on various social justice issues, letting the individual make a bigger difference in our society
6843_7030	goldLabel	a1	Social media allows for a platform where everyone can freely express their thoughts and opinions, allowing for the maximized attainment of free speech.	social media exposed most users to types of content they never would've seen otherwise, thus encouraging a broader mind set
6437_6792	goldLabel	a2	Social media has facilitated revolution in certain fascist states by making the airing of grievances easier.	Social media allows for easier organization of events and event participation.
6153_5745	goldLabel	a1	Social media improves communication and empathy between people in a busy and hectic world, by sharing what is going on in their life with others.	Social media is a powerful Broadcasting tool to inform the masses, even if they aren't actively interested in the broadcast subject.
5779_5803	goldLabel	a1	Allows organisation of protests on various social justice issues, letting the individual make a bigger difference in our society	People can launch an online career through social media thus giving them a financial venue.
6823_7010	goldLabel	a2	Social IT allows people which are marginalized and ignored by mainstream media to have a voice, that is potentially heard by the entire population.	Social media allows us to gather support for important causes, allowing to disenfranchised communities to gain popular support they would never get otherwise
6269_7243	goldLabel	a2	Social media contributes to world globalisation.people from all around the world can be in contact and exchange knowleg and information on their well being.	Active dissemination of information through social media allows people to hold companies and states more accountable and makes it harder for them to hide heinous actions.
5712_7179	goldLabel	a1	Social media allows us to remain in contact with people with whom we've lost touch, and still be engaged with their lives, even when they are far away	save time in your work. you can do more missions because you can easily connect withe people that you need to connect with, or people that can help you.
7170_6440	goldLabel	a1	Social media allows individuals who may otherwise not be able to connect to be able to easily interact.	Social media facilitates crowd funding, which reduces health care and emergency costs for needy families.
6951_5713	goldLabel	a1	Social media is a way of creating groups of colleagues / classmates, sharing useful information and helping each other.	In a busy and a noisey world, people can read news very easily via social media
6356_6050	goldLabel	a2	social media can create a better world by connecting people that would have never met otherwise. it can help bring together different cultures such as create a conversation between an Israeli and an Iranian	Social media allows people who are secluded in their communities, such as closeted gay youth in homophobic communities, to easily find anonymous support structures that help them get through difficult circumstances.
6823_6633	goldLabel	a2	Social IT allows people which are marginalized and ignored by mainstream media to have a voice, that is potentially heard by the entire population.	Social media gives a platform for minorities to voice their concerns thus bringing these issues to the public's attention.
6696_6281	goldLabel	a2	Social media allows disenfranchised people to access freely news and job offers, this allows them to stay informed and to advance their lives	Social media lets information travel with no censorship and thus people living in oppressive regimes can bring the truth of their situation to the rest of the world.
6033_7170	goldLabel	a1	Using social media people can travel around the world and stay connected to their family and friends	Social media allows individuals who may otherwise not be able to connect to be able to easily interact.
5745_6405	goldLabel	a2	Social media is a powerful Broadcasting tool to inform the masses, even if they aren't actively interested in the broadcast subject.	Most people wont go outside and protest or join a political movement, social media allows people to make a difference and be politically active and informed.
7060_6438	goldLabel	a1	Coordination with friends or acquaintances is easier through commonly shared platforms and social media.	it creats more workplaces worldwide - and making less people unemployed
6800_6577	goldLabel	a2	Social media are a helpful tool that is no more harmful than any other modern technology. Banning is not the solution.	Social media creates a platform for social activists to find supporters and thus create bigger social movements leading to social changes.
6143_7094	goldLabel	a2	Allows individuals to easily share sad news (like the death of a loved one) once without the emotional burden of informing each acquaintance individually	Social media it a way to communicate with other people in the society, to tell them and share their feelings.
6309_7237	goldLabel	a2	Social media managers are a new profession created by social media which increases the amount of money going into our society.	Social media allows for people with social limitations such as anxiety to make connections or online friends thus lessening their loneliness.
5713_6738	goldLabel	a2	In a busy and a noisey world, people can read news very easily via social media	Social media lets people keep in touch with far away loved ones.
6289_6206	goldLabel	a2	"Social media make people feel happier about their lifes: they share things they done and get ""likes"" for them."	Social Media give's a lot of easy to access information, which makes people more informed.
7195_5714	goldLabel	a1	Social media enables people to talk to friends and family and learn about their lives even when they are far away, thus helping people that feel lonely or are away from their loved ones	people tend to share personal experiences via social media- this way, people from certain groups are more aware of what other groups feel and think about different things- which ultimately makes them more sensitive.
6027_6698	goldLabel	a1	Current events can be more readily shared on social media, creating a more informed populace which general economic efficiency and democratic engagement.	Social media is a place for new journalist / publicists to start finding an audience, thus helping in creating a freer market of ideas.
6356_6252	goldLabel	a1	social media can create a better world by connecting people that would have never met otherwise. it can help bring together different cultures such as create a conversation between an Israeli and an Iranian	More opportunities for political campaigns: The cost of pushing for a campaign in social media is cheaper (almost free) compared to real life campaigns. Thus, politics become more accessible.
6280_7067	goldLabel	a2	better way for people to be exposed to politic, so they can be more involved and influence on their country direction.	Social media can help people who don't find friends in their close community connect to people from other places with similar interests.
6312_6738	goldLabel	a1	Social networks help connect between people and reduces loneliness	Social media lets people keep in touch with far away loved ones.
5802_6027	goldLabel	a1	Social media connects immediately people who live far apart. You can follow your friends and family from afar and improve your relationships with them.	Current events can be more readily shared on social media, creating a more informed populace which general economic efficiency and democratic engagement.
6183_6303	goldLabel	a2	social media has the power to bring change to sociaties that are afraid of their government, such as the arrab spring that started on facebook	Social media brings more good than harm because it allows people to communicate with others whom they would never have met previously.
6074_6153	goldLabel	a1	Social media is an immediate way to connect with people near and far without the limitation of physical distance or the unreliability of postal services.	Social media improves communication and empathy between people in a busy and hectic world, by sharing what is going on in their life with others.
6039_6639	goldLabel	a1	Social media allows for easily accessible information about a variety of topics like politics and science, leading to a more informed populace.	Social media exposes people to more information and makes information more accessible- knowledge spreading is generally a good thing: more people will have a lot of knowledge.
7030_5779	goldLabel	a1	social media exposed most users to types of content they never would've seen otherwise, thus encouraging a broader mind set	Allows organisation of protests on various social justice issues, letting the individual make a bigger difference in our society
5945_6426	goldLabel	a1	Social Media gives people a place to form support groups, those who want to help can easly find people who need help by forming groups and offering advices.	Social media uses smart algorithms to determine what ideas can become viral (and usually they are the more important ones) and exposes them to the masses.
5722_6027	goldLabel	a2	Social media quantifies our experiences, allowing us to find the positive parts in our lives and they we've improved, giving meaning to our experiences and lives	Current events can be more readily shared on social media, creating a more informed populace which general economic efficiency and democratic engagement.
6806_6726	goldLabel	a1	Social media allows for the doxxing of unsavory characters like sexual assaulters/nazis/racists etc. so that they can be held accountable and others know not to engage with them.	Social media shows you thing to aspire to that you won’t think of otherwise. Going to trips, trying for new jobs, changing your attitude and more.
6792_6312	goldLabel	a2	Social media allows for easier organization of events and event participation.	Social networks help connect between people and reduces loneliness
6037_6652	goldLabel	a2	Social media help entertain us in our empty time. If in the past we spent a lot of time doing nothing, now we can easily catch up with our friends or look at cat video.	Social media provides an easy way for people to spread targeted messaging - for example if a particular item is getting recalled social media can find the relevant parties faster.
5728_5745	goldLabel	a1	Modern communication largely occurs on social media, making it a new forum for individuals to share ideas and learn new things	Social media is a powerful Broadcasting tool to inform the masses, even if they aren't actively interested in the broadcast subject.
7167_6195	goldLabel	a1	Social media gives us a lot of new opportunities. You can find a job, an apartment or even a girlfriend though you friends and connections with a click of the mouse.	Social media brings more good than harm because it helps businesses to promote themselves that might not have been able to advertise and succeed using older technologies.
7030_6612	goldLabel	a2	social media exposed most users to types of content they never would've seen otherwise, thus encouraging a broader mind set	Social media improves communication between friends and family members who live far away from each other.
6738_5907	goldLabel	a1	Social media lets people keep in touch with far away loved ones.	Social media is a massive industry which employs tens of thousands of workers.
6750_6867	goldLabel	a2	Social media allows small political parties to interact with their voters and the public in general without spending too much money, making the democratic process more equal and fair	Social media has allowed for the connections between families and friends that haven't been able to have other forms of communication open due to geographical barriers.
6578_5711	goldLabel	a2	people can connect between themselves in an easier way than without social media.	Social media lets you stay in touch with friends over a better and more capable platform than texting.
6405_6806	goldLabel	a1	Most people wont go outside and protest or join a political movement, social media allows people to make a difference and be politically active and informed.	Social media allows for the doxxing of unsavory characters like sexual assaulters/nazis/racists etc. so that they can be held accountable and others know not to engage with them.
5920_6072	goldLabel	a2	Social media allows us to find real friends, regardless of geographical proximity	Social media allows people to meet like minded individuals and have more fulfilling connections despite barriers.
6269_5842	goldLabel	a1	Social media contributes to world globalisation.people from all around the world can be in contact and exchange knowleg and information on their well being.	Social media is a platform with very fast information dispersion, such that small artists can develop followings and become famous even without a lot of initial social capital.
5869_7141	goldLabel	a1	Social media allows for fast communication during environmental and social crises (people can mark themselves safe or let their friends know how things are progressing).	Allows one to find connections and support on topics not represented in your local community (eg gay youth in conservative areas, forums for people dealing with rare diseases)
6153_5869	goldLabel	a2	Social media improves communication and empathy between people in a busy and hectic world, by sharing what is going on in their life with others.	Social media allows for fast communication during environmental and social crises (people can mark themselves safe or let their friends know how things are progressing).
6159_6544	goldLabel	a2	Social media helps small businesses to advertise themselves more cheaply and more directly to potential clients, benefiting both businesses and consumers.	Social media can help people who struggle with social anxiety or are bullied in every day life form other communities on the internet.
6327_7067	goldLabel	a1	Social media helps small businesses and entrepreneurs reach their target audience and, through expansion, creating more jobs	Social media can help people who don't find friends in their close community connect to people from other places with similar interests.
7030_5818	goldLabel	a2	social media exposed most users to types of content they never would've seen otherwise, thus encouraging a broader mind set	Social media allows people to stay in touch even if they live far away from each other.
6992_6579	goldLabel	a2	Social media provides a unique way for in-the-closet LGTBs living in conservative areas to be part of virtual communities and communicate with other people like them.	Social media provides a platform for more direct to the public sources of news and information which can lead to a more informed populous when it comes to their important issues.
6849_7266	goldLabel	a1	Using social media people can express their ideas and opinions better, even on less mainstream subjects, and find other people who think like them	Investigative journalists has been rehabilitated as individuals share news more readily over social media, creating higher ad revenue and incentivizing people to purchase subscriptions.
7084_6037	goldLabel	a1	Social media has provided the ability for marginalized peoples, such as LGBTQ youth, a support network that makes them feel like part of a broader community which improves the quality of life immeasurably.	Social media help entertain us in our empty time. If in the past we spent a lot of time doing nothing, now we can easily catch up with our friends or look at cat video.
6067_6120	goldLabel	a1	Social media allows grass roots movement to more easily mobilize and spread awareness across large groups of people.	help people with social anxiety to get friends and be more sociable, overcome their social anxiety
6533_5713	goldLabel	a1	this is a better way to send a message between all of your co-workers, students, your employees,	In a busy and a noisey world, people can read news very easily via social media
5994_6677	goldLabel	a2	The increased demand for high skilled tech labor due to the number of social media companies empowers workers to demand better condition and better pay.	The massive revenue that social media companies earn has allowed them to reinvest their earnings into new technologies, such as automatic moderation and content organization.
5842_6461	goldLabel	a1	Social media is a platform with very fast information dispersion, such that small artists can develop followings and become famous even without a lot of initial social capital.	Social media connects between celebrities to their fan base, making them less “god like” and promoting people to follow them in a more positive way.
6081_7195	goldLabel	a1	Social media brings more good than harm because it is a powerful tool to fight social isolation, which is damaging to one's physical and mental well-being, especially for house-bound people.	Social media enables people to talk to friends and family and learn about their lives even when they are far away, thus helping people that feel lonely or are away from their loved ones
6578_6206	goldLabel	a2	people can connect between themselves in an easier way than without social media.	Social Media give's a lot of easy to access information, which makes people more informed.
6677_7016	goldLabel	a2	The massive revenue that social media companies earn has allowed them to reinvest their earnings into new technologies, such as automatic moderation and content organization.	We can stay in touch with old friends, via social media, and see what they are doing with their life
7166_5782	goldLabel	a1	Social media allows to connects people to active discussion and engage them in issues such as elections, crisises and more in a way that is simple and entertaining.	Social media has allowed for entirely new economies to emerge, allowing more people to live middle and upper-class lifestyles while having jobs that they enjoy, such as being a social media influencer.
7208_7091	goldLabel	a1	Social media provides an easy way for social groups to communicate and share material with individual members.	Social media allows celebrities, politicians, and other public characters to create accessible platforms and spread their message.
6823_5821	goldLabel	a1	Social IT allows people which are marginalized and ignored by mainstream media to have a voice, that is potentially heard by the entire population.	Social media brings more good than harm because it brings people joy, or they would not keep using it in such large numbers.
7210_6802	goldLabel	a2	Social media provides an avenue for crowd-funding for charity or a personal cause that can reach a wider audience much faster.	Social media connects people otherwise might not have met. thanks to social media we see new romantic, employment etc. opportunities. for many people.
7067_6183	goldLabel	a1	Social media can help people who don't find friends in their close community connect to people from other places with similar interests.	social media has the power to bring change to sociaties that are afraid of their government, such as the arrab spring that started on facebook
6633_6612	goldLabel	a2	Social media gives a platform for minorities to voice their concerns thus bringing these issues to the public's attention.	Social media improves communication between friends and family members who live far away from each other.
7265_7167	goldLabel	a2	With social media I'm more exposed to different ideas and experiences other people have, so I can more easily find whatever suits me and reach self fulfillment	Social media gives us a lot of new opportunities. You can find a job, an apartment or even a girlfriend though you friends and connections with a click of the mouse.
6269_5945	goldLabel	a2	Social media contributes to world globalisation.people from all around the world can be in contact and exchange knowleg and information on their well being.	Social Media gives people a place to form support groups, those who want to help can easly find people who need help by forming groups and offering advices.
7084_7141	goldLabel	a1	Social media has provided the ability for marginalized peoples, such as LGBTQ youth, a support network that makes them feel like part of a broader community which improves the quality of life immeasurably.	Allows one to find connections and support on topics not represented in your local community (eg gay youth in conservative areas, forums for people dealing with rare diseases)
6533_6493	goldLabel	a2	this is a better way to send a message between all of your co-workers, students, your employees,	Social media allow people to meet other people with the same interest, no matter how far they live
5994_6143	goldLabel	a2	The increased demand for high skilled tech labor due to the number of social media companies empowers workers to demand better condition and better pay.	Allows individuals to easily share sad news (like the death of a loved one) once without the emotional burden of informing each acquaintance individually
5806_6120	goldLabel	a1	Social media allows individuals an escape from oppressive communities, and find a safe space for them to express themselves	help people with social anxiety to get friends and be more sociable, overcome their social anxiety
7166_7071	goldLabel	a1	Social media allows to connects people to active discussion and engage them in issues such as elections, crisises and more in a way that is simple and entertaining.	More representation: people are able to find others with similar interests and get support. Thus they have more power compared to their politicians and are able to keep them accountable
6849_6802	goldLabel	a1	Using social media people can express their ideas and opinions better, even on less mainstream subjects, and find other people who think like them	Social media connects people otherwise might not have met. thanks to social media we see new romantic, employment etc. opportunities. for many people.
7237_6437	goldLabel	a1	Social media allows for people with social limitations such as anxiety to make connections or online friends thus lessening their loneliness.	Social media has facilitated revolution in certain fascist states by making the airing of grievances easier.
5818_5815	goldLabel	a1	Social media allows people to stay in touch even if they live far away from each other.	Social media is of information that people use to their news and catch up what’s happening
6951_6280	goldLabel	a1	Social media is a way of creating groups of colleagues / classmates, sharing useful information and helping each other.	better way for people to be exposed to politic, so they can be more involved and influence on their country direction.
6849_6281	goldLabel	a1	Using social media people can express their ideas and opinions better, even on less mainstream subjects, and find other people who think like them	Social media lets information travel with no censorship and thus people living in oppressive regimes can bring the truth of their situation to the rest of the world.
6578_6290	goldLabel	a2	people can connect between themselves in an easier way than without social media.	Social media serves as an instrument to memorialize moments in time that may have otherwise been lost.
6533_7133	goldLabel	a2	this is a better way to send a message between all of your co-workers, students, your employees,	Social media provides an easy way of crowd sourcing to get advice or answers to questions.
6974_5815	goldLabel	a1	Social media allowes people to stay in touch with eachother, by sending masseges, sharing pictures, and forming groups.	Social media is of information that people use to their news and catch up what’s happening
6744_6633	goldLabel	a2	Social media provides an easy way for people to network and form professional connections that can help them in the long term.	Social media gives a platform for minorities to voice their concerns thus bringing these issues to the public's attention.
7243_6800	goldLabel	a1	Active dissemination of information through social media allows people to hold companies and states more accountable and makes it harder for them to hide heinous actions.	Social media are a helpful tool that is no more harmful than any other modern technology. Banning is not the solution.
6050_6806	goldLabel	a1	Social media allows people who are secluded in their communities, such as closeted gay youth in homophobic communities, to easily find anonymous support structures that help them get through difficult circumstances.	Social media allows for the doxxing of unsavory characters like sexual assaulters/nazis/racists etc. so that they can be held accountable and others know not to engage with them.
7179_6652	goldLabel	a2	save time in your work. you can do more missions because you can easily connect withe people that you need to connect with, or people that can help you.	Social media provides an easy way for people to spread targeted messaging - for example if a particular item is getting recalled social media can find the relevant parties faster.
6308_7213	goldLabel	a1	Social networks help people discover ideas they wouldn't discover otherwise such as minority media	the social media is contribute to the global economy.. people can make money in a better and easier way
5782_5943	goldLabel	a1	Social media has allowed for entirely new economies to emerge, allowing more people to live middle and upper-class lifestyles while having jobs that they enjoy, such as being a social media influencer.	Politicians have a better understanding of their voters through social media and can realize better what they should do in order to create a change for the best
7133_6327	goldLabel	a2	Social media provides an easy way of crowd sourcing to get advice or answers to questions.	Social media helps small businesses and entrepreneurs reach their target audience and, through expansion, creating more jobs
6633_6843	goldLabel	a2	Social media gives a platform for minorities to voice their concerns thus bringing these issues to the public's attention.	Social media allows for a platform where everyone can freely express their thoughts and opinions, allowing for the maximized attainment of free speech.
7170_6072	goldLabel	a2	Social media allows individuals who may otherwise not be able to connect to be able to easily interact.	Social media allows people to meet like minded individuals and have more fulfilling connections despite barriers.
5728_6008	goldLabel	a2	Modern communication largely occurs on social media, making it a new forum for individuals to share ideas and learn new things	Social media allows for the opportunity for more people to connect globally which allows for a deeper cultural exchange that can increase empathy and understanding.
7167_5816	goldLabel	a1	Social media gives us a lot of new opportunities. You can find a job, an apartment or even a girlfriend though you friends and connections with a click of the mouse.	Social media brings more good than harm because it lets people share their art and music, especially for people who would have been excluded from those industries in past decades.
6303_6533	goldLabel	a1	Social media brings more good than harm because it allows people to communicate with others whom they would never have met previously.	this is a better way to send a message between all of your co-workers, students, your employees,
