id	annotatorid	label	a1	a2
3965_4078	goldLabel	a1	A ban on fossil fuels demonstrates a commitment to energy alternatives and the environment that will signal to individual citizens they should also start caring.	Alternative energy sources can be continually replenished through natural processes, lending them to more stable prices compared to the volatility of fossil fuels.
3948_4067	goldLabel	a1	We should ban fossil fuels because extracting the largest remaining deposits would destroy the Earth's last true wildernesses.	We are killing our planet and nothing is more important than this
3900_4037	goldLabel	a1	Burning oil, gas, and coal released carbon dioxide that causes ocean acidification and kills sea life.	Global warming is happening in an extremely fast pace and the only time to stop it is now
4076_3862	goldLabel	a2	We should ban fossil fuels because it would destroy companies like Exxon that deserve to go out of business for lying to the public and ruining millions of lives.	We should ban fossil fuels because it will create a demand for energy that will spur massive investment in renewable energy infrastructure.
3864_3890	goldLabel	a2	when we ban it we will force the indostry to get better and it will lower the cost of clean energy. beacouse all the enrgy resorch will be in fossil fuels	Alternative energy sources have infinite potential for research and technological advancement because solar and wind energies are technologies, not fuels (which have innovation and depletion caps).
3995_4037	goldLabel	a1	Fossil fuels are inherently bad for the world; not banning it is fundamentally hurting the planet and everything we hold dear.	Global warming is happening in an extremely fast pace and the only time to stop it is now
4037_4050	goldLabel	a2	Global warming is happening in an extremely fast pace and the only time to stop it is now	Global warming created by fossil fuels then creates the conditions that displace millions of refugees.
3887_4035	goldLabel	a1	The harms of fossil fuels are international and not directed specifically at the places that pollute the most, banning them is the only way to change this bad incentive structure.	We should ban fossil fuels because the industry props up some of the world's worst regimes and gives them the wealth and power to mistreat their people and war monger.
3965_4035	goldLabel	a2	A ban on fossil fuels demonstrates a commitment to energy alternatives and the environment that will signal to individual citizens they should also start caring.	We should ban fossil fuels because the industry props up some of the world's worst regimes and gives them the wealth and power to mistreat their people and war monger.
4078_4044	goldLabel	a2	Alternative energy sources can be continually replenished through natural processes, lending them to more stable prices compared to the volatility of fossil fuels.	Burning fossil fuels causes emission of greenhouse gases and contribute massively to global warming and air pollution
3974_3883	goldLabel	a1	fossil fuels are harmful for the health of society because of pollution, and so government needs to ban them	We should ban fossil fuels because even though it would be painful, the alternative is an anthropocene mass extinction.
3911_4049	goldLabel	a1	Fossil fuels require expensive and bulky transportation through trucks or pipes, other energy sources don't need any transportation (wind or sun) or comparatively little (biodiesel).	The only way to provide any space for energy alternatives to enter the market is by artificially decreasing the power of fossil fuels through a ban.
3863_4032	goldLabel	a1	there are better alternatives to fossil fuels, it only requires better technology. the problem is due to short term bias no one has currently the incentive to do the required research.	There's a collective action problem: everyone wants the world to be cleaner, but the effect of every person on pollution is small so they don't want to act upon it. Only banning solves this.
3983_4076	goldLabel	a1	The search for fossil fuels is the source of international conflict in Antarctica, a ban would stop this and the potential for escalation.	We should ban fossil fuels because it would destroy companies like Exxon that deserve to go out of business for lying to the public and ruining millions of lives.
3857_3911	goldLabel	a2	There is economy of scale when using different sources and the more they are used, the cheaper and more efficient they get. Fossil fuels prevent the transfer because of this.	Fossil fuels require expensive and bulky transportation through trucks or pipes, other energy sources don't need any transportation (wind or sun) or comparatively little (biodiesel).
4046_3862	goldLabel	a2	Fossil fuels will end sometimes, and doing it gradually now will make us much more prepared to handle a non fossil fuel world	We should ban fossil fuels because it will create a demand for energy that will spur massive investment in renewable energy infrastructure.
3911_3899	goldLabel	a2	Fossil fuels require expensive and bulky transportation through trucks or pipes, other energy sources don't need any transportation (wind or sun) or comparatively little (biodiesel).	if we don't ban fossil fuels, the world will become uninhabitable. people in the future have rights, and we must protect those as well
3930_3875	goldLabel	a1	Technology that requires fossil fuel energy for operation are heavily poluting. Banning fossil fuels would oblige the creation of energy sources that would pollute less.	Fossil fuels will eventually run out, we should ban them before that happens so we have time to implement new energy forms without crisis.
3851_3875	goldLabel	a1	fossil fuels are a massive polluter, the use of which leads to climate change, destruction of habitats and more natural disasters.	Fossil fuels will eventually run out, we should ban them before that happens so we have time to implement new energy forms without crisis.
3857_4043	goldLabel	a2	There is economy of scale when using different sources and the more they are used, the cheaper and more efficient they get. Fossil fuels prevent the transfer because of this.	If we ban fossil fuels, society will have no choice but to adopt clean energy technologies, which would be a step in the right direction for our environment
4065_3988	goldLabel	a2	A ban on fossil fuels creates an impetus for research into alternative energy sources that isn't happening right now because the presence of fossil fuels makes investing in green energy risky.	We currently have one main energy source . Assuming that this energy source is highly damaging, we would like to shift to another, less damaging source of energy. Banning fuels will push towards finding better alternatives.
3953_4104	goldLabel	a2	Fossil fuels are going to deplete soon and dependence on them should be reduced as soon as possible.	The unearthing, processing, and transport of fossil fuels leads to massive land degradation that makes it unlivable and unfarmeable.
3864_3849	goldLabel	a2	when we ban it we will force the indostry to get better and it will lower the cost of clean energy. beacouse all the enrgy resorch will be in fossil fuels	The environment is at a tipping point, so if we ban fossil fuels now we can reverse the damage done to it, but if we don't the damage would be irreversible
3943_3899	goldLabel	a1	We should ban fossil fuels because it would force us to pivot to biodegradable plastics, since the most common non-biodegradable ones are oil-based.	if we don't ban fossil fuels, the world will become uninhabitable. people in the future have rights, and we must protect those as well
4037_3905	goldLabel	a2	Global warming is happening in an extremely fast pace and the only time to stop it is now	Banning fossil fuels will force and incentivize governement and corporations to find better, more viable alternatives
3983_3902	goldLabel	a2	The search for fossil fuels is the source of international conflict in Antarctica, a ban would stop this and the potential for escalation.	Fossil fuels pollute the earth and water such that it poisons the plants, animals, and people living there.
3887_4096	goldLabel	a2	The harms of fossil fuels are international and not directed specifically at the places that pollute the most, banning them is the only way to change this bad incentive structure.	The act of extracting energy from fossil fuels is envirinmentally damaging. The high demang for such energy due to technologically advancing world creates a massive environmental damage.
4029_4065	goldLabel	a2	We should ban fossil fuels because it will force oil-rich nations out of their resource curse and towards more diversified economies that will ultimately help their citizens more.	A ban on fossil fuels creates an impetus for research into alternative energy sources that isn't happening right now because the presence of fossil fuels makes investing in green energy risky.
3863_3903	goldLabel	a1	there are better alternatives to fossil fuels, it only requires better technology. the problem is due to short term bias no one has currently the incentive to do the required research.	We should ban fossil fuels because their continued use will only make us more dependent on access to cheap, easy oil - e.g. car culture and urban sprawl.
4048_3857	goldLabel	a1	A ban on fossil fuels would push people to drive less and carpool more often, this would decrease traffic which would be good for the environment and productivity.	There is economy of scale when using different sources and the more they are used, the cheaper and more efficient they get. Fossil fuels prevent the transfer because of this.
3897_3950	goldLabel	a2	Fossil fuel companies often have incredibly bad and dangerous working conditions.	Banning fossil fuels creates a huge incentive to invest in green energy, that will be safer
4004_3892	goldLabel	a1	Banning fossil fuels would create a vacuum in the energy market and more companies and entrepreneurs would have the incentive to try and make better forms of energy	fossil fuels are bad for the environment, they have SO2 in them that is the thing that maks acid rain and it is today harming the environment and will only be wors.
3905_3883	goldLabel	a1	Banning fossil fuels will force and incentivize governement and corporations to find better, more viable alternatives	We should ban fossil fuels because even though it would be painful, the alternative is an anthropocene mass extinction.
3903_4096	goldLabel	a2	We should ban fossil fuels because their continued use will only make us more dependent on access to cheap, easy oil - e.g. car culture and urban sprawl.	The act of extracting energy from fossil fuels is envirinmentally damaging. The high demang for such energy due to technologically advancing world creates a massive environmental damage.
3953_3993	goldLabel	a2	Fossil fuels are going to deplete soon and dependence on them should be reduced as soon as possible.	Banning fossil fuels would create jobs in the new energy sectors that crop up to replace them.
4104_4078	goldLabel	a2	The unearthing, processing, and transport of fossil fuels leads to massive land degradation that makes it unlivable and unfarmeable.	Alternative energy sources can be continually replenished through natural processes, lending them to more stable prices compared to the volatility of fossil fuels.
3857_4065	goldLabel	a2	There is economy of scale when using different sources and the more they are used, the cheaper and more efficient they get. Fossil fuels prevent the transfer because of this.	A ban on fossil fuels creates an impetus for research into alternative energy sources that isn't happening right now because the presence of fossil fuels makes investing in green energy risky.
4104_3899	goldLabel	a1	The unearthing, processing, and transport of fossil fuels leads to massive land degradation that makes it unlivable and unfarmeable.	if we don't ban fossil fuels, the world will become uninhabitable. people in the future have rights, and we must protect those as well
4031_3953	goldLabel	a1	Air pollution from fossil fuels creates poor air quality that contributes to asthma and other lung problems.	Fossil fuels are going to deplete soon and dependence on them should be reduced as soon as possible.
3863_4049	goldLabel	a1	there are better alternatives to fossil fuels, it only requires better technology. the problem is due to short term bias no one has currently the incentive to do the required research.	The only way to provide any space for energy alternatives to enter the market is by artificially decreasing the power of fossil fuels through a ban.
4004_3899	goldLabel	a1	Banning fossil fuels would create a vacuum in the energy market and more companies and entrepreneurs would have the incentive to try and make better forms of energy	if we don't ban fossil fuels, the world will become uninhabitable. people in the future have rights, and we must protect those as well
3875_3868	goldLabel	a2	Fossil fuels will eventually run out, we should ban them before that happens so we have time to implement new energy forms without crisis.	Fossil fuels contribute to climate change that disrupts crop patterns and allows for the spread of disease to places it previously couldn't go.
4096_4004	goldLabel	a1	The act of extracting energy from fossil fuels is envirinmentally damaging. The high demang for such energy due to technologically advancing world creates a massive environmental damage.	Banning fossil fuels would create a vacuum in the energy market and more companies and entrepreneurs would have the incentive to try and make better forms of energy
3864_4004	goldLabel	a2	when we ban it we will force the indostry to get better and it will lower the cost of clean energy. beacouse all the enrgy resorch will be in fossil fuels	Banning fossil fuels would create a vacuum in the energy market and more companies and entrepreneurs would have the incentive to try and make better forms of energy
3851_4089	goldLabel	a1	fossil fuels are a massive polluter, the use of which leads to climate change, destruction of habitats and more natural disasters.	Many fossil fuels companies actively harm, by lobbying or buying out firms, the ability of new green energy to be produced, and this will stop
3890_4096	goldLabel	a2	Alternative energy sources have infinite potential for research and technological advancement because solar and wind energies are technologies, not fuels (which have innovation and depletion caps).	The act of extracting energy from fossil fuels is envirinmentally damaging. The high demang for such energy due to technologically advancing world creates a massive environmental damage.
3930_3862	goldLabel	a1	Technology that requires fossil fuel energy for operation are heavily poluting. Banning fossil fuels would oblige the creation of energy sources that would pollute less.	We should ban fossil fuels because it will create a demand for energy that will spur massive investment in renewable energy infrastructure.
3909_3875	goldLabel	a2	Fossil fuels come primarily from middle eastern nation, dependence on those nations is bad and puts the United States in a vulnerable position.	Fossil fuels will eventually run out, we should ban them before that happens so we have time to implement new energy forms without crisis.
4043_3849	goldLabel	a2	If we ban fossil fuels, society will have no choice but to adopt clean energy technologies, which would be a step in the right direction for our environment	The environment is at a tipping point, so if we ban fossil fuels now we can reverse the damage done to it, but if we don't the damage would be irreversible
4078_4043	goldLabel	a1	Alternative energy sources can be continually replenished through natural processes, lending them to more stable prices compared to the volatility of fossil fuels.	If we ban fossil fuels, society will have no choice but to adopt clean energy technologies, which would be a step in the right direction for our environment
3930_3983	goldLabel	a1	Technology that requires fossil fuel energy for operation are heavily poluting. Banning fossil fuels would oblige the creation of energy sources that would pollute less.	The search for fossil fuels is the source of international conflict in Antarctica, a ban would stop this and the potential for escalation.
4029_3983	goldLabel	a1	We should ban fossil fuels because it will force oil-rich nations out of their resource curse and towards more diversified economies that will ultimately help their citizens more.	The search for fossil fuels is the source of international conflict in Antarctica, a ban would stop this and the potential for escalation.
